VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2.0,2020-01-01 01:44:15,2020-01-01 01:50:06,1.0,1.7,1.0,7.0,0.5,0.5,2.08,0.0,0.3,10.38,0.0
2.0,2020-01-01 01:54:19,2020-01-01 02:09:07,1.0,7.35,1.0,22.5,0.5,0.5,5.26,0.0,0.3,31.56,2.5
1.0,2020-01-01 01:12:20,2020-01-01 01:20:32,2.0,2.7,2.0,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
1.0,2020-01-01 01:28:29,2020-01-01 01:31:11,3.0,0.5,1.0,4.0,3.0,0.5,1.56,0.0,0.3,9.36,2.5
1.0,2020-01-01 01:39:05,2020-01-01 02:05:07,1.0,9.0,2.0,29.5,3.0,0.5,0.0,0.0,0.3,33.3,2.5
2.0,2020-01-01 01:09:22,2020-01-01 01:30:40,2.0,3.31,2.0,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5
2.0,2020-01-01 01:33:03,2020-01-01 02:05:30,3.0,6.1,1.0,25.5,0.5,0.5,4.4,0.0,0.3,33.7,2.5
2.0,2020-01-01 01:05:49,2020-01-01 01:09:51,1.0,0.58,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2.0,2020-01-01 01:10:26,2020-01-01 01:13:50,1.0,0.93,1.0,5.0,0.5,0.5,1.0,0.0,0.3,9.8,2.5
2.0,2020-01-01 01:15:28,2020-01-01 01:17:10,1.0,0.44,2.0,3.5,0.5,0.5,0.0,0.0,0.3,7.3,2.5
2.0,2020-01-01 01:20:47,2020-01-01 01:48:34,1.0,4.6,2.0,20.5,0.5,0.5,0.0,0.0,0.3,24.3,2.5
2.0,2020-01-01 01:52:21,2020-01-01 01:59:54,1.0,1.4,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
1.0,2020-01-01 01:00:12,2020-01-01 01:10:19,3.0,2.1,1.0,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
1.0,2020-01-01 01:13:51,2020-01-01 01:27:04,1.0,2.8,1.0,11.5,0.5,0.5,2.56,0.0,0.3,15.36,0.0
1.0,2020-01-01 01:42:17,2020-01-01 02:01:04,1.0,3.4,1.0,14.5,3.0,0.5,3.65,0.0,0.3,21.95,2.5
2.0,2020-01-01 01:13:45,2020-01-01 01:36:12,1.0,1.69,1.0,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
2.0,2020-01-01 01:37:21,2020-01-01 01:45:00,1.0,0.85,1.0,6.5,0.5,0.5,2.0,0.0,0.3,12.3,2.5
2.0,2020-01-01 01:47:45,2020-01-01 01:51:38,1.0,0.78,1.0,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
2.0,2020-01-01 01:53:23,2020-01-01 02:03:05,1.0,1.39,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2.0,2020-01-01 01:06:20,2020-01-01 01:16:21,1.0,3.28,1.0,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
2.0,2020-01-01 01:17:29,2020-01-01 01:36:50,1.0,3.41,2.0,15.0,0.5,0.5,0.0,0.0,0.3,16.3,0.0
2.0,2020-01-01 01:32:45,2020-01-01 01:57:58,4.0,10.24,1.0,30.5,0.5,0.5,4.77,0.0,0.3,38.52,0.0
1.0,2020-01-01 01:12:38,2020-01-01 01:24:44,1.0,2.1,4.0,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
1.0,2020-01-01 01:29:03,2020-01-01 01:51:50,1.0,2.8,2.0,15.5,3.0,0.5,0.0,0.0,0.3,19.3,2.5
1.0,2020-01-01 01:55:35,2020-01-01 02:08:13,1.0,1.2,2.0,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5
2.0,2020-01-01 01:09:39,2020-01-01 01:41:40,5.0,7.87,1.0,28.0,0.5,0.5,6.36,0.0,0.3,38.16,2.5
2.0,2020-01-01 01:46:13,2020-01-01 02:03:08,5.0,3.56,2.0,14.5,0.5,0.5,0.0,0.0,0.3,18.3,2.5
2.0,2020-01-01 01:20:03,2020-01-01 01:29:28,2.0,1.61,1.0,8.5,0.5,0.5,1.23,0.0,0.3,13.53,2.5
2.0,2020-01-01 01:31:33,2020-01-01 01:46:06,3.0,2.38,1.0,12.0,0.5,0.5,1.2,0.0,0.3,17.0,2.5
2.0,2020-01-01 01:48:21,2020-01-01 01:50:36,2.0,0.47,1.0,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2.5
2.0,2020-01-01 01:51:23,2020-01-01 01:58:45,1.0,1.35,1.0,7.5,0.5,0.5,2.83,0.0,0.3,14.13,2.5
2.0,2020-01-01 01:00:31,2020-01-01 01:03:21,1.0,0.52,2.0,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2.0,2020-01-01 01:17:09,2020-01-01 01:37:43,1.0,4.32,1.0,17.0,0.5,0.5,0.0,0.0,0.3,20.8,2.5
2.0,2020-01-01 01:41:01,2020-01-01 01:51:45,1.0,3.27,2.0,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
2.0,2020-01-01 01:52:18,2020-01-01 02:10:51,1.0,5.57,1.0,19.5,0.5,0.5,4.66,0.0,0.3,27.96,2.5
2.0,2020-01-01 01:00:33,2020-01-01 01:23:14,2.0,2.99,1.0,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
2.0,2020-01-01 01:24:16,2020-01-01 01:37:43,3.0,2.11,1.0,10.5,0.5,0.5,2.57,0.0,0.3,16.87,2.5
2.0,2020-01-01 01:38:09,2020-01-01 01:51:17,2.0,2.3,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2.0,2020-01-01 01:55:30,2020-01-01 02:03:12,2.0,0.91,1.0,6.5,0.5,0.5,1.5,0.0,0.3,11.8,2.5
2.0,2020-01-01 01:07:50,2020-01-01 01:36:50,1.0,4.84,2.0,20.5,0.5,0.5,0.0,0.0,0.3,24.3,2.5
2.0,2020-01-01 01:40:28,2020-01-01 01:55:50,1.0,2.19,1.0,11.0,0.5,0.5,1.0,0.0,0.3,15.8,2.5
2.0,2020-01-01 01:58:06,2020-01-01 02:06:21,1.0,1.36,1.0,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2.0,2020-01-01 01:46:15,2020-01-01 01:48:07,4.0,0.53,2.0,3.5,0.5,0.5,0.0,0.0,0.3,4.8,0.0
2.0,2020-01-01 01:54:44,2020-01-01 02:12:19,3.0,2.99,1.0,14.5,0.5,0.5,2.0,0.0,0.3,20.3,2.5
2.0,2020-01-01 01:03:10,2020-01-01 01:24:17,4.0,6.49,1.0,21.5,0.5,0.5,6.32,0.0,0.3,31.62,2.5
2.0,2020-01-01 01:32:20,2020-01-01 01:33:12,4.0,0.15,2.0,2.5,0.5,0.5,0.0,0.0,0.3,6.3,2.5
2.0,2020-01-01 01:34:50,2020-01-01 01:38:00,5.0,1.16,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
2.0,2020-01-01 01:40:01,2020-01-01 01:43:37,6.0,0.88,1.0,5.0,0.5,0.5,2.2,0.0,0.3,11.0,2.5
2.0,2020-01-01 01:45:25,2020-01-01 01:48:44,4.0,1.28,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2.0,2020-01-01 01:35:13,2020-01-01 01:40:23,1.0,1.07,2.0,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0
2.0,2020-01-01 01:47:50,2020-01-01 02:10:02,1.0,10.71,1.0,31.0,0.5,0.5,8.7,0.0,0.3,43.5,2.5
1.0,2020-01-01 01:04:36,2020-01-01 01:25:38,4.0,3.2,1.0,15.5,3.0,0.5,2.0,0.0,0.3,21.3,2.5
1.0,2020-01-01 01:26:56,2020-01-01 01:31:19,1.0,1.1,2.0,5.5,3.0,0.5,0.0,0.0,0.3,9.3,2.5
1.0,2020-01-01 01:32:14,2020-01-01 01:50:04,1.0,2.9,1.0,14.0,3.0,0.5,3.0,0.0,0.3,20.8,2.5
1.0,2020-01-01 01:52:45,2020-01-01 02:20:11,3.0,1.1,1.0,16.5,3.0,0.5,0.0,0.0,0.3,20.3,2.5
1.0,2020-01-01 01:09:14,2020-01-01 01:15:42,1.0,0.7,1.0,6.0,3.0,0.5,1.0,0.0,0.3,10.8,2.5
1.0,2020-01-01 01:18:22,2020-01-01 01:48:10,2.0,7.3,1.0,26.0,3.0,0.5,8.9,0.0,0.3,38.7,2.5
1.0,2020-01-01 01:15:43,2020-01-01 01:27:40,2.0,2.3,1.0,10.5,3.0,0.5,1.0,0.0,0.3,15.3,2.5
1.0,2020-01-01 01:29:07,2020-01-01 01:39:04,4.0,1.5,2.0,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
1.0,2020-01-01 01:40:51,2020-01-01 01:50:53,1.0,0.6,1.0,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
1.0,2020-01-01 01:51:54,2020-01-01 01:53:38,1.0,0.2,2.0,3.5,3.0,0.5,0.0,0.0,0.3,7.3,2.5
1.0,2020-01-01 01:25:43,2020-01-01 01:34:58,1.0,1.6,1.0,8.0,3.0,0.5,2.95,0.0,0.3,14.75,2.5
1.0,2020-01-01 01:37:20,2020-01-01 01:49:27,0.0,2.1,2.0,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
1.0,2020-01-01 01:58:42,2020-01-01 02:13:50,1.0,2.4,1.0,11.5,3.0,0.5,3.05,0.0,0.3,18.35,2.5
2.0,2020-01-01 01:07:16,2020-01-01 01:17:19,1.0,1.75,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2.0,2020-01-01 01:19:32,2020-01-01 01:34:02,2.0,2.7,2.0,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
2.0,2020-01-01 01:40:11,2020-01-01 01:53:36,1.0,3.31,1.0,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
2.0,2020-01-01 01:54:30,2020-01-01 02:18:15,2.0,3.0,1.0,16.5,0.5,0.5,2.0,0.0,0.3,22.3,2.5
2.0,2020-01-01 01:02:53,2020-01-01 01:10:53,1.0,1.72,1.0,8.0,0.5,0.5,3.7,0.0,0.3,15.5,2.5
2.0,2020-01-01 01:23:26,2020-01-01 01:28:05,1.0,0.75,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2.0,2020-01-01 01:30:01,2020-01-01 01:42:51,1.0,2.29,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2.0,2020-01-01 01:44:09,2020-01-01 01:52:12,1.0,1.45,1.0,7.5,0.5,0.5,3.39,0.0,0.3,14.69,2.5
2.0,2020-01-01 01:53:58,2020-01-01 02:00:24,1.0,1.26,1.0,6.5,0.5,0.5,3.09,0.0,0.3,13.39,2.5
2.0,2020-01-01 01:04:58,2020-01-01 01:23:55,1.0,1.88,1.0,13.0,0.5,0.5,2.0,0.0,0.3,18.8,2.5
2.0,2020-01-01 01:25:48,2020-01-01 01:32:18,1.0,1.06,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2.0,2020-01-01 01:34:47,2020-01-01 01:58:39,1.0,5.95,2.0,21.5,0.5,0.5,0.0,0.0,0.3,25.3,2.5
2.0,2020-01-01 01:22:04,2020-01-01 01:28:11,1.0,1.48,1.0,7.0,0.5,0.5,1.0,0.0,0.3,11.8,2.5
2.0,2020-01-01 01:30:22,2020-01-01 02:12:55,3.0,12.18,1.0,40.0,0.5,0.5,12.48,6.12,0.3,62.4,2.5
2.0,2020-01-01 01:25:45,2020-01-01 01:41:36,2.0,2.45,1.0,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
2.0,2020-01-01 01:48:31,2020-01-01 02:00:03,1.0,2.2,1.0,9.5,0.5,0.5,2.0,0.0,0.3,15.3,2.5
2.0,2020-01-01 01:08:54,2020-01-01 01:52:16,1.0,7.34,1.0,32.0,0.5,0.5,8.95,0.0,0.3,44.75,2.5
2.0,2020-01-01 01:03:28,2020-01-01 01:25:27,1.0,1.0,2.0,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
2.0,2020-01-01 01:26:09,2020-01-01 01:36:38,1.0,1.44,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2.0,2020-01-01 01:50:00,2020-01-01 02:05:29,1.0,1.65,1.0,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
2.0,2020-01-01 01:17:07,2020-01-01 01:29:05,1.0,1.81,2.0,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
2.0,2020-01-01 01:34:09,2020-01-01 01:43:39,1.0,1.5,1.0,8.5,0.5,0.5,3.0,0.0,0.3,15.3,2.5
2.0,2020-01-01 01:45:49,2020-01-01 02:12:02,2.0,7.25,1.0,24.5,0.5,0.5,5.66,0.0,0.3,33.96,2.5
2.0,2020-01-01 01:44:23,2020-01-01 01:54:12,1.0,2.38,1.0,10.5,0.5,0.5,3.58,0.0,0.3,17.88,2.5
1.0,2020-01-01 01:17:32,2020-01-01 01:36:10,1.0,1.9,1.0,12.5,3.0,0.5,1.0,0.0,0.3,17.3,2.5
1.0,2020-01-01 01:37:58,2020-01-01 02:09:11,2.0,3.9,2.0,21.0,3.0,0.5,0.0,0.0,0.3,24.8,2.5
1.0,2020-01-01 01:45:31,2020-01-01 02:05:52,1.0,2.3,1.0,13.5,3.0,0.5,3.45,0.0,0.3,20.75,2.5
1.0,2020-01-01 01:26:11,2020-01-01 01:36:43,2.0,2.6,2.0,11.0,3.0,0.5,0.0,0.0,0.3,14.8,2.5
1.0,2020-01-01 01:38:33,2020-01-01 01:53:47,1.0,4.0,1.0,15.0,3.0,0.5,3.75,0.0,0.3,22.55,2.5
1.0,2020-01-01 01:55:33,2020-01-01 02:02:28,2.0,1.1,2.0,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
2.0,2020-01-01 01:28:19,2020-01-01 01:32:28,2.0,1.06,2.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0.0
2.0,2020-01-01 01:05:48,2020-01-01 01:41:12,1.0,3.85,1.0,22.0,0.5,0.5,5.16,0.0,0.3,30.96,2.5
2.0,2020-01-01 01:42:24,2020-01-01 01:53:14,1.0,0.96,2.0,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
2.0,2020-01-01 01:54:43,2020-01-01 02:21:03,1.0,4.75,1.0,19.5,0.5,0.5,4.66,0.0,0.3,27.96,2.5
2.0,2020-01-01 01:57:25,2020-01-01 02:20:00,3.0,11.6,1.0,33.5,0.5,0.5,7.46,0.0,0.3,44.76,2.5
1.0,2020-01-01 01:14:28,2020-01-01 01:33:55,1.0,7.0,1.0,22.0,3.0,0.5,5.15,0.0,0.3,30.95,2.5
1.0,2020-01-01 01:49:41,2020-01-01 01:58:22,2.0,1.4,1.0,8.0,3.0,0.5,3.5,0.0,0.3,15.3,2.5
1.0,2020-01-01 01:23:55,2020-01-01 01:53:43,1.0,5.0,1.0,22.5,3.0,0.5,2.0,0.0,0.3,28.3,2.5
2.0,2020-01-01 01:53:03,2020-01-01 01:54:59,1.0,0.76,2.0,4.0,0.5,0.5,0.0,0.0,0.3,5.3,0.0
2.0,2020-01-01 01:58:59,2020-01-01 02:03:48,1.0,0.89,2.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0.0
2.0,2020-01-01 01:39:42,2020-01-01 01:42:05,1.0,0.55,1.0,4.0,0.5,0.5,1.59,0.0,0.3,6.89,0.0
2.0,2020-01-01 01:07:48,2020-01-01 01:09:16,1.0,0.26,2.0,3.0,0.5,0.5,0.0,0.0,0.3,6.8,2.5
2.0,2020-01-01 01:13:00,2020-01-01 01:34:08,1.0,3.27,1.0,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
2.0,2020-01-01 01:34:57,2020-01-01 01:43:21,1.0,1.56,2.0,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
2.0,2020-01-01 01:46:23,2020-01-01 02:21:16,1.0,12.54,2.0,38.5,0.5,0.5,0.0,6.12,0.3,48.42,2.5
2.0,2020-01-01 01:00:43,2020-01-01 01:11:53,2.0,1.66,2.0,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
2.0,2020-01-01 01:13:34,2020-01-01 01:39:57,2.0,3.67,2.0,18.0,0.5,0.5,0.0,0.0,0.3,21.8,2.5
2.0,2020-01-01 01:53:13,2020-01-01 02:22:23,3.0,12.35,1.0,37.0,0.5,0.5,8.88,6.12,0.3,53.3,0.0
1.0,2020-01-01 01:10:41,2020-01-01 02:02:20,2.0,11.6,1.0,42.0,3.0,0.5,12.95,6.12,0.3,64.87,2.5
2.0,2020-01-01 00:58:14,2020-01-01 01:10:32,1.0,1.77,1.0,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2.0,2020-01-01 01:11:48,2020-01-01 01:16:55,1.0,0.99,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2.0,2020-01-01 01:18:09,2020-01-01 01:30:13,1.0,2.03,2.0,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
2.0,2020-01-01 01:24:26,2020-01-01 01:44:48,2.0,5.98,1.0,21.0,0.5,0.5,2.2,0.0,0.3,27.0,2.5
2.0,2020-01-01 01:46:47,2020-01-01 02:02:22,1.0,5.34,1.0,18.5,0.5,0.5,0.0,0.0,0.3,22.3,2.5
2.0,2020-01-01 01:12:14,2020-01-01 01:23:53,5.0,0.92,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2.0,2020-01-01 01:24:47,2020-01-01 01:31:00,5.0,0.92,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2.0,2020-01-01 01:33:09,2020-01-01 01:53:58,5.0,6.29,1.0,21.0,0.5,0.5,4.96,0.0,0.3,29.76,2.5
2.0,2020-01-01 01:03:44,2020-01-01 01:10:51,2.0,1.54,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2.0,2020-01-01 01:29:53,2020-01-01 01:36:12,2.0,0.87,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2.0,2020-01-01 01:43:26,2020-01-01 02:12:45,2.0,7.15,1.0,26.0,0.5,0.5,7.45,0.0,0.3,37.25,2.5
1.0,2020-01-01 01:27:50,2020-01-01 01:33:03,2.0,0.7,2.0,5.5,3.0,0.5,0.0,0.0,0.3,9.3,2.5
1.0,2020-01-01 01:38:26,2020-01-01 01:55:57,2.0,3.0,1.0,14.0,3.0,0.5,1.0,0.0,0.3,18.8,2.5
1.0,2020-01-01 01:57:08,2020-01-01 02:12:22,1.0,3.4,1.0,13.5,3.0,0.5,3.45,0.0,0.3,20.75,2.5
2.0,2020-01-01 01:09:23,2020-01-01 01:29:18,6.0,3.89,1.0,15.5,0.5,0.5,4.82,0.0,0.3,24.12,2.5
2.0,2020-01-01 01:56:11,2020-01-01 02:12:43,6.0,2.17,1.0,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
1.0,2020-01-01 01:08:45,2020-01-01 01:13:23,2.0,1.3,1.0,6.5,0.5,0.5,1.55,0.0,0.3,9.35,0.0
1.0,2020-01-01 01:17:46,2020-01-01 01:21:00,1.0,0.4,1.0,4.0,3.0,0.5,1.0,0.0,0.3,8.8,2.5
1.0,2020-01-01 01:29:40,2020-01-01 01:44:05,1.0,3.0,1.0,13.0,3.0,0.5,3.35,0.0,0.3,20.15,2.5
1.0,2020-01-01 01:48:02,2020-01-01 01:54:35,1.0,1.8,1.0,8.0,3.0,0.5,3.5,0.0,0.3,15.3,2.5
2.0,2020-01-01 01:14:27,2020-01-01 01:19:39,1.0,0.85,2.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0.0
2.0,2020-01-01 01:21:13,2020-01-01 01:26:06,1.0,0.93,2.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0.0
2.0,2020-01-01 01:31:05,2020-01-01 01:34:49,2.0,1.58,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2.0,2020-01-01 01:48:15,2020-01-01 02:09:09,2.0,4.74,1.0,17.0,0.5,0.5,4.16,0.0,0.3,29.91,2.5
1.0,2020-01-01 01:30:41,2020-01-01 02:00:55,1.0,10.4,2.0,33.5,0.5,0.5,0.0,0.0,0.3,34.8,0.0
2.0,2020-01-01 01:10:33,2020-01-01 01:24:44,1.0,2.7,1.0,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
2.0,2020-01-01 01:53:48,2020-01-01 02:08:11,1.0,2.17,1.0,10.5,0.5,0.5,2.14,0.0,0.3,16.44,2.5
2.0,2020-01-01 01:18:01,2020-01-01 01:33:46,2.0,3.34,1.0,14.0,0.5,0.5,4.45,0.0,0.3,22.25,2.5
2.0,2020-01-01 01:40:22,2020-01-01 01:53:48,2.0,7.63,1.0,22.5,0.5,0.5,3.94,0.0,0.3,30.24,2.5
2.0,2020-01-01 01:59:39,2020-01-01 02:24:02,2.0,4.51,2.0,19.0,0.5,0.5,0.0,0.0,0.3,20.3,0.0
2.0,2020-01-01 01:06:07,2020-01-01 01:10:43,1.0,1.1,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2.0,2020-01-01 01:12:43,2020-01-01 01:19:32,1.0,1.52,1.0,7.0,0.5,0.5,3.0,0.0,0.3,13.8,2.5
2.0,2020-01-01 01:26:19,2020-01-01 01:46:56,1.0,3.02,1.0,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
2.0,2020-01-01 01:53:37,2020-01-01 02:32:15,1.0,8.63,2.0,28.0,0.5,0.5,0.0,0.0,0.3,31.8,2.5
2.0,2020-01-01 01:01:09,2020-01-01 01:36:52,1.0,13.61,1.0,41.5,0.5,0.5,2.0,0.0,0.3,47.3,2.5
1.0,2020-01-01 01:29:08,2020-01-01 01:43:28,0.0,2.5,1.0,12.0,3.0,0.5,3.16,0.0,0.3,18.96,2.5
1.0,2020-01-01 01:47:20,2020-01-01 01:49:33,0.0,0.4,1.0,4.0,3.0,0.5,1.56,0.0,0.3,9.36,2.5
2.0,2020-01-01 01:11:27,2020-01-01 01:17:07,1.0,0.77,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2.0,2020-01-01 01:20:31,2020-01-01 01:24:50,1.0,1.37,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2.0,2020-01-01 01:28:28,2020-01-01 01:37:41,1.0,3.55,1.0,12.5,0.5,0.5,4.08,0.0,0.3,20.38,2.5
2.0,2020-01-01 01:47:54,2020-01-01 02:08:38,5.0,5.4,1.0,19.5,0.5,0.5,5.82,0.0,0.3,29.12,2.5
1.0,2020-01-01 01:29:17,2020-01-01 01:37:22,1.0,0.9,1.0,7.0,3.0,0.5,2.0,0.0,0.3,12.8,2.5
1.0,2020-01-01 01:38:28,2020-01-01 01:56:56,0.0,3.9,2.0,16.0,3.0,0.5,0.0,0.0,0.3,19.8,2.5
2.0,2020-01-01 01:02:56,2020-01-01 01:08:37,3.0,0.89,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2.0,2020-01-01 01:13:50,2020-01-01 01:19:55,3.0,0.94,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2.0,2020-01-01 01:25:44,2020-01-01 01:40:34,1.0,2.24,2.0,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
2.0,2020-01-01 01:43:51,2020-01-01 02:00:38,3.0,2.43,1.0,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
2.0,2020-01-01 01:13:01,2020-01-01 01:35:50,3.0,3.13,2.0,16.0,0.5,0.5,0.0,0.0,0.3,19.8,2.5
2.0,2020-01-01 01:44:21,2020-01-01 02:13:42,1.0,4.3,1.0,20.0,0.5,0.5,4.76,0.0,0.3,28.56,2.5
2.0,2020-01-01 01:16:57,2020-01-01 01:40:08,1.0,5.75,2.0,21.0,0.5,0.5,0.0,0.0,0.3,24.8,2.5
2.0,2020-01-01 01:44:18,2020-01-01 02:12:10,2.0,4.83,2.0,21.0,0.5,0.5,0.0,0.0,0.3,24.8,2.5
2.0,2020-01-01 01:11:31,2020-01-01 01:37:37,1.0,4.53,1.0,19.0,0.5,0.5,4.56,0.0,0.3,27.36,2.5
2.0,2020-01-01 01:30:34,2020-01-01 01:44:01,1.0,2.28,1.0,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
2.0,2020-01-01 01:46:09,2020-01-01 01:54:19,1.0,1.21,1.0,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2.0,2020-01-01 01:55:21,2020-01-01 02:12:06,1.0,4.08,1.0,15.0,0.5,0.5,1.88,0.0,0.3,20.68,2.5
1.0,2020-01-01 01:14:59,2020-01-01 01:19:53,1.0,0.5,4.0,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
1.0,2020-01-01 01:40:39,2020-01-01 01:46:10,1.0,0.9,2.0,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
1.0,2020-01-01 01:40:02,2020-01-01 01:46:44,1.0,0.9,1.0,6.0,3.0,0.5,0.98,0.0,0.3,10.78,2.5
1.0,2020-01-01 01:53:34,2020-01-01 02:01:34,3.0,1.5,2.0,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
1.0,2020-01-01 01:31:06,2020-01-01 01:54:43,1.0,2.6,1.0,16.0,3.0,0.5,3.95,0.0,0.3,23.75,2.5
2.0,2020-01-01 01:15:59,2020-01-01 01:37:08,1.0,5.36,1.0,19.0,0.5,0.5,4.56,0.0,0.3,27.36,2.5
2.0,2020-01-01 01:51:21,2020-01-01 02:06:44,1.0,3.02,1.0,12.5,0.5,0.5,2.76,0.0,0.3,16.56,0.0
1.0,2020-01-01 01:04:41,2020-01-01 01:16:27,1.0,2.0,1.0,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
1.0,2020-01-01 01:18:11,2020-01-01 01:36:46,1.0,5.0,1.0,18.0,3.0,0.5,5.45,0.0,0.3,27.25,2.5
1.0,2020-01-01 01:40:06,2020-01-01 01:46:47,1.0,1.2,1.0,7.0,0.5,0.5,2.45,0.0,0.3,10.75,0.0
1.0,2020-01-01 01:50:01,2020-01-01 02:02:52,1.0,2.6,2.0,11.0,0.5,0.5,0.0,0.0,0.3,12.3,0.0
2.0,2020-01-01 01:07:07,2020-01-01 01:12:51,3.0,1.28,1.0,6.5,0.5,0.5,3.0,0.0,0.3,13.3,2.5
2.0,2020-01-01 01:22:06,2020-01-01 01:25:01,3.0,0.53,1.0,4.0,0.5,0.5,2.34,0.0,0.3,10.14,2.5
2.0,2020-01-01 01:42:50,2020-01-01 01:44:49,3.0,0.37,1.0,3.5,0.5,0.5,1.46,0.0,0.3,8.76,2.5
2.0,2020-01-01 01:48:03,2020-01-01 02:08:07,4.0,3.9,1.0,17.0,0.5,0.5,4.16,0.0,0.3,24.96,2.5
2.0,2020-01-01 01:02:31,2020-01-01 01:22:44,1.0,4.57,1.0,17.0,0.5,0.5,4.16,0.0,0.3,24.96,2.5
2.0,2020-01-01 01:23:29,2020-01-01 01:39:42,1.0,3.67,1.0,15.0,0.5,0.5,3.26,0.0,0.3,19.56,0.0
2.0,2020-01-01 01:41:55,2020-01-01 01:57:32,1.0,3.69,1.0,14.0,0.5,0.5,3.82,0.0,0.3,19.12,0.0
1.0,2020-01-01 01:11:48,2020-01-01 01:18:45,2.0,1.3,1.0,7.0,3.0,0.5,1.62,0.0,0.3,12.42,2.5
